date,code,name,theme,qty,value,weight
2024-10-18,sz159509,纳指科技ETF,纳指科技,45400,71323.4,0.7%
2024-10-18,sh513850,美国50ETF易方达,美国50,54300,71350.2,0.7%
2024-10-18,sh513300,纳斯达克ETF,纳斯达克,38600,71371.4,0.7%
2024-10-21,CASH,现金,现金,0,4450794.4,
2024-10-21,sh588830,科创新能源ETF,新能源,58200,70422.0,0.7%
2024-10-21,sh562580,可选消费ETF,可选消费,63000,69300.0,0.7%
2024-10-21,sh511220,城投债ETF海富通,城投债e,20900,213305.4,2.1%
2024-10-21,sh510880,红利ETF,红利,43900,141884.8,1.4%
2024-10-21,sz159627,A100ETF华夏,a100,65300,69675.1,0.7%
2024-10-21,sz159633,中证1000ETF易方达,中证10,30900,74005.5,0.7%
2024-10-21,sh513190,港股通金融ETF,港股通金,222900,292667.7,2.9%
2024-10-21,sh561260,能源ETF,能源et,61100,68676.4,0.7%
2024-10-21,sh510300,沪深300ETF华泰柏瑞,沪深30,17400,69878.4,0.7%
2024-10-21,sz159828,医疗ETF,医疗,160100,67402.1,0.7%
2024-10-21,sz159974,央企创新ETF富国,央企创新,44700,72414.0,0.7%
2024-10-21,sh513230,港股通消费ETF华夏,港股通消,81800,70266.2,0.7%
2024-10-21,sh512700,银行ETF南方,银行,100300,143228.4,1.4%
2024-10-21,sh513970,恒生消费ETF,恒生消费,82400,68968.8,0.7%
2024-10-21,sz159619,基建ETF,基建et,72100,71523.2,0.7%
2024-10-21,sz159625,绿色电力ETF,绿色电力,61800,70266.6,0.7%
2024-10-21,sh513810,港股国企ETF,港股国企,112700,145270.3,1.5%
2024-10-21,sh513550,港股通50ETF,港股通5,80400,71395.2,0.7%
2024-10-21,sh518600,上海金ETF,上海金e,36900,219112.2,2.2%
2024-10-21,sz159632,纳斯达克ETF,纳斯达克,86600,143236.4,1.4%
2024-10-21,sh513350,标普油气ETF,标普油气,70500,69301.5,0.7%
2024-10-21,sh512070,证券保险ETF易方达,证券,87300,71673.3,0.7%
2024-10-21,sh511800,易方达货币ETF,易方达货,1400,140004.2,1.4%
2024-10-21,sz159751,港股通科技ETF鹏华,港股通科,89600,71142.4,0.7%
2024-10-21,sh511020,国债ETF5至10年,国债et,1200,135926.4,1.4%
2024-10-21,sh513390,纳指100ETF,纳指10,88500,143104.5,1.4%
2024-10-21,sh561060,国企红利ETF,红利,64700,69552.5,0.7%
2024-10-21,sz159787,建材ETF易方达,建材et,222900,143324.7,1.4%
2024-10-21,sz159726,恒生红利ETF,红利,67700,71829.7,0.7%
2024-10-21,sz159923,中证A100ETF大成,中证a1,31100,54736.0,0.5%
2024-10-21,sz159302,港股高股息ETF,港股高股,66200,72687.6,0.7%
2024-10-21,sz159887,银行ETF,银行,61800,71379.0,0.7%
2024-10-21,sh563330,A股ETF,a股et,23000,73554.0,0.7%
2024-10-21,sh513170,恒生央企ETF,恒生央企,60200,72300.2,0.7%
2024-10-21,sz159562,黄金股ETF,黄金,55800,76446.0,0.8%
2024-10-21,sh513030,德国ETF,德国et,49500,71527.5,0.7%
2024-10-21,sz159816,0-4地债ETF,0-4地,600,67140.0,0.7%
2024-10-21,sh513800,日本东证指数ETF南方,日本东证,52400,70897.2,0.7%
2024-10-21,sh511030,公司债ETF,公司债e,6700,70631.4,0.7%
2024-10-21,sh512890,红利低波ETF,红利,65100,71089.2,0.7%
2024-10-21,sz159812,黄金ETF前海开源,黄金,12100,72527.4,0.7%
2024-10-21,sz159768,房地产ETF,房地产,119800,73916.6,0.7%
2024-10-21,sh518890,中银上海金ETF,中银上海,12000,72504.0,0.7%
2024-10-21,sz159519,港股国企ETF,港股国企,55500,72316.5,0.7%
2024-10-21,sz159586,计算机ETF南方,计算机e,61500,73062.0,0.7%
2024-10-21,sh516770,游戏ETF华泰柏瑞,游戏et,70000,74480.0,0.7%
2024-10-21,sh516100,金融科技ETF华夏,金融科技,122300,143091.0,1.4%
2024-10-21,sh513290,纳指生物科技ETF,纳指生物,57300,71625.0,0.7%
2024-10-21,sz159725,线上消费ETF,线上消费,99300,73581.3,0.7%
2024-10-21,sh513650,标普500ETF南方,标普50,47300,71375.7,0.7%
2024-10-21,sh513730,东南亚科技ETF,东南亚科,56700,71838.9,0.7%
2024-10-21,sz159509,纳指科技ETF,纳指科技,45400,70914.8,0.7%
2024-10-21,sh513850,美国50ETF易方达,美国50,54300,71404.5,0.7%
2024-10-21,sh513300,纳斯达克ETF,纳斯达克,38600,71255.6,0.7%
2024-10-21,sz159801,芯片ETF广发,芯片,118800,71398.8,0.7%
2024-10-21,sh560800,数字经济ETF,数字经济,97100,71368.5,0.7%
2024-10-21,sh588370,科创50增强ETF南方,科创50,72600,71365.8,0.7%
2024-10-21,sz159546,集成电路ETF,集成电路,57000,71364.0,0.7%
2024-10-21,sh560780,半导体设备ETF广发,半导体,63300,71402.4,0.7%
2024-10-21,sh510770,G60创新ETF,g60创,125900,71385.3,0.7%
2024-10-21,sh588100,科创信息技术ETF,科创信息,55800,71424.0,0.7%
2024-10-21,sz159939,信息技术ETF,信息技术,115700,71386.9,0.7%
2024-10-22,CASH,现金,现金,0,3808273.7,
2024-10-22,sh588830,科创新能源ETF,新能源,58200,72051.6,0.7%
2024-10-22,sh562580,可选消费ETF,可选消费,63000,70875.0,0.7%
2024-10-22,sh511220,城投债ETF海富通,城投债e,20900,213263.6,2.1%
2024-10-22,sh510880,红利ETF,红利,43900,142411.6,1.4%
2024-10-22,sz159627,A100ETF华夏,a100,65300,70001.6,0.7%
2024-10-22,sz159633,中证1000ETF易方达,中证10,30900,74376.3,0.7%
2024-10-22,sh513190,港股通金融ETF,港股通金,222900,291553.2,2.9%
2024-10-22,sh561260,能源ETF,能源et,61100,69654.0,0.7%
2024-10-22,sh510300,沪深300ETF华泰柏瑞,沪深30,17400,70296.0,0.7%
2024-10-22,sz159828,医疗ETF,医疗,160100,68042.5,0.7%
2024-10-22,sz159974,央企创新ETF富国,央企创新,44700,72592.8,0.7%
2024-10-22,sh513230,港股通消费ETF华夏,港股通消,81800,71002.4,0.7%
2024-10-22,sh512700,银行ETF南方,银行,100300,143128.1,1.4%
2024-10-22,sh513970,恒生消费ETF,恒生消费,82400,69710.4,0.7%
